"","X","pplot","splot","tag","spec","class","yrmort","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","meas87","p98dbh","p98ht","p10dbh","p10ht","nmaxht98","nsumht98","nsumhtbig98","time","dbh","nmaxdbh","nmaxba","nsumba","nsumba5","nsumbabig","ht","dbhgrowth","bagrowth","htgrowth","stat","cpos","ch","ba","id","mort","dbhclq","htclq","baclq","nmaxht98clq","nsumht98clq","nsumhtbig98clq","nmaxdbhclq","nmaxbaclq","nsumbaclq","nsumba5clq","nsumbabigclq","dbhgrowthclq","bagrowthclq","htgrowthclq","dbhcl","htcl","bacl","nmaxht98cl","nsumht98cl","nsumhtbig98cl","nmaxdbhcl","nmaxbacl","nsumbacl","nsumba5cl","nsumbabigcl","dbhgrowthcl","bagrowthcl","htgrowthcl"
"6102",1210.201,10,3,65,"BECO","P",NA,1017,"M","E",90,"H","BSLP",9,9,FALSE,TRUE,FALSE,TRUE,TRUE,13.6,167.2,52.8,2010,17.1,17.3,0.0235062366,0.210161761656,0.2054669232,0.046472118,13.88,0.0833333333333333,0.000217294,0.148333333333333,"ALIVE","c",12.7933333333333,0.0229658814,1210,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(12.5,13.6]","(153,178]","(49.8,65]","(17.1,19.2]","(0.023,0.029]","(0.202,0.38]","(0.192,0.379]","(0.0398,0.0708]","(0.0545,0.0833]","(0.000193,0.000305]","(0.125,0.187]","(14.7,22]","(13.2,15.9]","(1e-05,0.0338]","(13.2,15.9]","(155,206]","(50.2,100]","(14.7,22]","[0,0.0338]","(0.19,0.237]","(0.189,0.237]","[0,0.0474]","[0,0.11]","[0,0.000389]","(0.125,0.188]"
"6103",1212.201,10,3,69,"ABBA","P",NA,1017,"M","E",90,"H","BSLP",8,7,FALSE,TRUE,TRUE,TRUE,TRUE,14.6,132.3,112.1,2010,11.4,21.3,0.0356328126,0.200879315406,0.1971715284,0.178843434,9.4,0.133333333333333,0.0002220064,0.125,"ALIVE","i",12.7933333333333,0.0102070584,1212,FALSE,"(10.8,15.8]","(7.6,10.7]","(0.00608,0.0108]","(13.6,14.9]","(129,153]","(103,137]","(19.2,21.3]","(0.029,0.0356]","(0.177,0.202]","(0.192,0.379]","(0.162,0.19]","(0.112,0.15]","(0.000193,0.000305]","(0.0842,0.125]","(7.34,14.7]","(7.93,10.6]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(100,151]","(14.7,22]","(0.0338,0.0677]","(0.19,0.237]","(0.189,0.237]","(0.142,0.19]","(0.11,0.221]","[0,0.000389]","(0.0626,0.125]"
"6104",1214.201,10,3,83,"ABBA","P",NA,1017,"M","E",90,"H","BSLP",8,6,FALSE,TRUE,TRUE,TRUE,TRUE,14.6,138.2,94.2,2010,15.6,22.9,0.0411871614,0.1933513428,0.1910689704,0.1216639578,10.3,0.258333333333333,0.00057013495,0.0833333333333333,"ALIVE","i",12.7933333333333,0.0191134944,1214,FALSE,"(10.8,15.8]","(7.6,10.7]","(0.0108,0.0217]","(13.6,14.9]","(129,153]","(81.3,103]","(21.3,23.6]","(0.0356,0.0437]","(0.177,0.202]","(0.167,0.192]","(0.12,0.141]","(0.2,0.283]","(0.000523,0.00311]","(0.0545,0.0842]","(14.7,22]","(7.93,10.6]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.19,0.237]","(0.189,0.237]","(0.0949,0.142]","(0.221,0.331]","(0.000389,0.000778]","(0.0626,0.125]"
"6105",1215.201,10,3,85,"BECO","P",NA,1017,"M","E",90,"H","BSLP",9,7,FALSE,TRUE,TRUE,TRUE,FALSE,13.6,139.4,0,2010,21.3,17.1,0.0229658814,0.16327260411,0.1602380934,0,14.41,0.0583333333333333,0.00019196485,-0.0158333333333333,"ALIVE","c",12.7933333333333,0.0356328126,1215,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(12.5,13.6]","(129,153]","[0,15.1]","(14.4,17.1]","(0.0163,0.023]","(0.157,0.177]","(0.147,0.167]","[0,0.0398]","(0.0545,0.0833]","(0.000124,0.000193]","(-0.0172,0.0123]","(14.7,22]","(13.2,15.9]","(0.0338,0.0677]","(13.2,15.9]","(103,155]","[0,50.2]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","[0,0.0474]","[0,0.11]","[0,0.000389]",NA
"6106",1216.201,10,3,88,"BECO","P",NA,1017,"M","E",90,"H","BSLP",8,6,FALSE,TRUE,TRUE,TRUE,FALSE,14.6,134.8,14.6,2010,14.8,22.9,0.0411871614,0.1952614356,0.1929790632,0.1591628808,12.49,0.0416666666666667,9.52297500000004e-05,-0.0174999999999999,"ALIVE","c",12.7933333333333,0.0172034016,1216,FALSE,"(10.8,15.8]","(10.7,21.1]","(0.0108,0.0217]","(13.6,14.9]","(129,153]","[0,15.1]","(21.3,23.6]","(0.0356,0.0437]","(0.177,0.202]","(0.192,0.379]","(0.141,0.162]","(0.025,0.0545]","(7.42e-05,0.000124]","[-0.583,-0.0172]","(14.7,22]","(10.6,13.2]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","[0,50.2]","(22,29.4]","(0.0338,0.0677]","(0.19,0.237]","(0.189,0.237]","(0.142,0.19]","[0,0.11]","[0,0.000389]",NA
"6107",1219.201,10,3,671,"ABBA","P",NA,1017,"M","E",90,"H","BSLP",6,7,FALSE,NA,NA,TRUE,FALSE,19.945010944,71.845010944,60.345010944,2010,4.1,23.4,0.0430053624,0.08212735377,0.0761790876,0.0761790876,2.49,0.075,4.300065e-05,-0.0425,"ALIVE","o",12.7933333333333,0.0013202574,1219,FALSE,"(3.93,5.8]","(1.8,2.8]","(0.000908,0.00212]","(16,21.1]","(58.6,77.6]","(49.8,65]","(21.3,23.6]","(0.0356,0.0437]","(0.0686,0.102]","(0.0577,0.088]","(0.0708,0.099]","(0.0545,0.0833]","(3.84e-05,7.42e-05]","[-0.583,-0.0172]","(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(18.5,21.1]","(51.5,103]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]","[0,0.11]","[0,0.000389]",NA
"6108",1220.201,10,3,672,"ABBA","P",NA,1017,"M","E",90,"H","BSLP",7,6,FALSE,NA,NA,TRUE,FALSE,12.7,118.4,102.3,2010,5.4,24.1,0.0456168174,0.174350946,0.1714080522,0.1714080522,2.8,0.0416666666666667,3.370675e-05,-0.15,"ALIVE","o",12.7933333333333,0.0022902264,1220,FALSE,"(3.93,5.8]","(1.8,2.8]","(0.00212,0.00353]","(12.5,13.6]","(110,129]","(81.3,103]","(23.6,26.4]","(0.0437,0.0547]","(0.157,0.177]","(0.167,0.192]","(0.162,0.19]","(0.025,0.0545]","(1.15e-05,3.84e-05]","[-0.583,-0.0172]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(10.6,13.2]","(103,155]","(100,151]","(22,29.4]","(0.0338,0.0677]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]","[0,0.11]","[0,0.000389]",NA
"6109",1222.201,10,3,762,"ABBA","P",NA,1017,"M","E",90,"H","BSLP",8,8,FALSE,NA,NA,TRUE,TRUE,14.6,148.9,139.6,2010,3.4,21.3,0.0356328126,0.22593071655,0.2246652408,0.2246652408,3.17,0.00833333333333334,4.38515000000001e-06,0.0225,"ALIVE","",12.7933333333333,0.0009079224,1222,FALSE,"(2.3,3.93]","(2.8,4.4]","(0.000333,0.000908]","(13.6,14.9]","(129,153]","(137,402]","(19.2,21.3]","(0.029,0.0356]","(0.202,0.38]","(0.192,0.379]","(0.19,0.38]","[-2.41,0.025]","[-0.00501,1.15e-05]","(0.0123,0.0333]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(100,151]","(14.7,22]","(0.0338,0.0677]","(0.19,0.237]","(0.189,0.237]","(0.19,0.237]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"6110",1223.201,10,3,769,"PIRU","P",NA,1017,"M","E",90,"H","BSLP",9,6,FALSE,NA,NA,TRUE,TRUE,14.6,122.8,115.2,2010,4.42,22.9,0.0411871614,0.165546344964,0.1630482546,0.1630482546,3.75,0.0516666666666667,3.3355938e-05,0.0375,"ALIVE","",12.7933333333333,0.001534388856,1223,FALSE,"(3.93,5.8]","(2.8,4.4]","(0.000908,0.00212]","(13.6,14.9]","(110,129]","(103,137]","(21.3,23.6]","(0.0356,0.0437]","(0.157,0.177]","(0.147,0.167]","(0.162,0.19]","(0.025,0.0545]","(1.15e-05,3.84e-05]","(0.0333,0.0545]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(100,151]","(22,29.4]","(0.0338,0.0677]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"6111",1225.201,10,3,779,"PIRU","P",NA,1017,"M","E",90,"H","BSLP",8,9,FALSE,NA,NA,TRUE,TRUE,13.6,122.6,99.1,2010,5.6,17.3,0.0235062366,0.170263638006,0.1649324292,0.1649324292,6.2,0.0999999999999999,7.854e-05,0.075,"ALIVE","o",12.7933333333333,0.0024630144,1225,FALSE,"(3.93,5.8]","(5.8,7.6]","(0.00212,0.00353]","(12.5,13.6]","(110,129]","(81.3,103]","(17.1,19.2]","(0.023,0.029]","(0.157,0.177]","(0.147,0.167]","(0.162,0.19]","(0.0833,0.112]","(7.42e-05,0.000124]","(0.0545,0.0842]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(50.2,100]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]","[0,0.11]","[0,0.000389]","(0.0626,0.125]"
"6112",1231.201,10,3,934,"ABBA","P",NA,1017,"M","E",90,"H","BSLP",7,8,FALSE,NA,NA,TRUE,TRUE,16.985,89.585,79.885,2010,2.55,34.6,0.0940249464,0.1672740993,0.1638572166,0.1668401658,2.57,0.0541666666666667,1.89314125e-05,0.0391666666666666,"ALIVE","o",12.7933333333333,0.00051070635,1231,FALSE,"(2.3,3.93]","(1.8,2.8]","(0.000333,0.000908]","(16,21.1]","(77.6,93.5]","(65,81.3]","(30.3,58.7]","(0.0721,0.271]","(0.157,0.177]","(0.147,0.167]","(0.162,0.19]","(0.025,0.0545]","(1.15e-05,3.84e-05]","(0.0333,0.0545]","(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(15.9,18.5]","(51.5,103]","(50.2,100]","(29.4,36.7]","(0.0677,0.101]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"6113",1232.201,10,3,935,"ABBA","P",NA,1017,"M","E",90,"H","BSLP",7,8,FALSE,NA,NA,TRUE,TRUE,16.985,89.885,81.985,2010,3.1,34.6,0.0940249464,0.16703003625,0.1638572166,0.1660853964,2.17,0.108333333333333,4.169165e-05,0.0308333333333333,"ALIVE","o",12.7933333333333,0.0007547694,1232,FALSE,"(2.3,3.93]","(1.8,2.8]","(0.000333,0.000908]","(16,21.1]","(77.6,93.5]","(81.3,103]","(30.3,58.7]","(0.0721,0.271]","(0.157,0.177]","(0.147,0.167]","(0.162,0.19]","(0.0833,0.112]","(3.84e-05,7.42e-05]","(0.0123,0.0333]","(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(15.9,18.5]","(51.5,103]","(50.2,100]","(29.4,36.7]","(0.0677,0.101]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"6115",1234.201,10,3,937,"ABBA","P",NA,1017,"M","E",90,"H","BSLP",6,9,FALSE,NA,NA,TRUE,FALSE,16.985,110.685,101.985,2010,2.05,34.6,0.0940249464,0.2168430495,0.2131552038,0.21673918035,2.4,0.00416666666666665,1.32536249999999e-06,0,"ALIVE","o",12.7933333333333,0.00033006435,1234,FALSE,"(1.2,2.3]","(1.8,2.8]","(0.0001,0.000333]","(16,21.1]","(110,129]","(81.3,103]","(30.3,58.7]","(0.0721,0.271]","(0.202,0.38]","(0.192,0.379]","(0.19,0.38]","[-2.41,0.025]","[-0.00501,1.15e-05]","(-0.0172,0.0123]","(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(15.9,18.5]","(103,155]","(100,151]","(29.4,36.7]","(0.0677,0.101]","(0.19,0.237]","(0.189,0.237]","(0.19,0.237]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"6116",1235.201,10,3,938,"PIRU","P",NA,1017,"M","E",90,"H","BSLP",6,9,FALSE,NA,NA,TRUE,FALSE,16.985,111.585,108.285,2010,1.15,34.6,0.0940249464,0.2170692447,0.2131552038,0.2170692447,1.47,0.0541666666666667,7.0195125e-06,-0.0025,"ALIVE","o",12.7933333333333,0.00010386915,1235,FALSE,"(0.09,1.2]","(1.33,1.8]","(0.0001,0.000333]","(16,21.1]","(110,129]","(103,137]","(30.3,58.7]","(0.0721,0.271]","(0.202,0.38]","(0.192,0.379]","(0.19,0.38]","(0.025,0.0545]","[-0.00501,1.15e-05]","(-0.0172,0.0123]","(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(15.9,18.5]","(103,155]","(100,151]","(29.4,36.7]","(0.0677,0.101]","(0.19,0.237]","(0.189,0.237]","(0.19,0.237]","[0,0.11]","[0,0.000389]",NA
"6153",1287.201,11,1,2,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",2,4,FALSE,NA,NA,TRUE,TRUE,15,348.5,121.8,2010,4.3,21.6,0.0366436224,0.159823512156,0.1282927338,0.1430558976,5.74,0.141666666666667,7.677285e-05,0.228333333333333,"ALIVE","i",9.305,0.0014522046,1287,FALSE,"(3.93,5.8]","(4.4,5.8]","(0.000908,0.00212]","(14.9,16]","(178,412]","(103,137]","(21.3,23.6]","(0.0356,0.0437]","(0.157,0.177]","(0.111,0.13]","(0.141,0.162]","(0.112,0.15]","(7.42e-05,0.000124]","(0.187,0.501]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(13.2,15.9]","(309,361]","(100,151]","(14.7,22]","(0.0338,0.0677]","(0.142,0.19]","(0.0947,0.142]","(0.142,0.19]","(0.11,0.221]","[0,0.000389]","(0.188,0.25]"
"6155",1301.201,11,1,125,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",4,4,FALSE,NA,NA,TRUE,TRUE,15,321.8,144,2010,4.6,21.6,0.0366436224,0.1896772416,0.1670208078,0.170639931,4.85,0.125,7.559475e-05,0.154166666666667,"ALIVE","o",9.305,0.0016619064,1301,FALSE,"(3.93,5.8]","(4.4,5.8]","(0.000908,0.00212]","(14.9,16]","(178,412]","(137,402]","(21.3,23.6]","(0.0356,0.0437]","(0.177,0.202]","(0.167,0.192]","(0.162,0.19]","(0.112,0.15]","(7.42e-05,0.000124]","(0.125,0.187]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(309,361]","(100,151]","(14.7,22]","(0.0338,0.0677]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]","(0.11,0.221]","[0,0.000389]","(0.125,0.188]"
"6156",1303.201,11,1,127,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",4,4,FALSE,NA,NA,TRUE,TRUE,15,321.6,119.7,2010,4.8,21.6,0.0366436224,0.1895295864,0.1670208078,0.1688303694,4.7,0.0916666666666666,6.119575e-05,0.125,"ALIVE","o",9.305,0.0018095616,1303,FALSE,"(3.93,5.8]","(4.4,5.8]","(0.000908,0.00212]","(14.9,16]","(178,412]","(103,137]","(21.3,23.6]","(0.0356,0.0437]","(0.177,0.202]","(0.167,0.192]","(0.162,0.19]","(0.0833,0.112]","(3.84e-05,7.42e-05]","(0.0842,0.125]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(309,361]","(100,151]","(14.7,22]","(0.0338,0.0677]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]","[0,0.11]","[0,0.000389]","(0.0626,0.125]"
"6157",1308.201,11,1,133,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",3,4,FALSE,NA,NA,TRUE,TRUE,15,323.3,143.7,2010,5.6,21.6,0.0366436224,0.2007647334,0.1710106398,0.1666807296,5.64,0.191666666666667,0.00013397615,0.228333333333333,"ALIVE","i",9.305,0.0024630144,1308,FALSE,"(3.93,5.8]","(4.4,5.8]","(0.00212,0.00353]","(14.9,16]","(178,412]","(137,402]","(21.3,23.6]","(0.0356,0.0437]","(0.177,0.202]","(0.167,0.192]","(0.162,0.19]","(0.15,0.2]","(0.000124,0.000193]","(0.187,0.501]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(13.2,15.9]","(309,361]","(100,151]","(14.7,22]","(0.0338,0.0677]","(0.19,0.237]","(0.142,0.189]","(0.142,0.19]","(0.11,0.221]","[0,0.000389]","(0.188,0.25]"
"6158",1313.201,11,1,139,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",3,4,FALSE,NA,NA,TRUE,TRUE,15,322,62.8,2010,9.8,21.6,0.0366436224,0.1956847662,0.1659306726,0.0966599634,8.87,0.408333333333333,0.00047143635,0.389166666666667,"ALIVE","c",9.305,0.0075429816,1313,FALSE,"(7.8,10.8]","(7.6,10.7]","(0.00608,0.0108]","(14.9,16]","(178,412]","(49.8,65]","(21.3,23.6]","(0.0356,0.0437]","(0.177,0.202]","(0.147,0.167]","(0.0708,0.099]","(0.283,0.883]","(0.000305,0.000523]","(0.187,0.501]","(7.34,14.7]","(7.93,10.6]","(1e-05,0.0338]","(13.2,15.9]","(309,361]","(50.2,100]","(14.7,22]","(0.0338,0.0677]","(0.19,0.237]","(0.142,0.189]","(0.0949,0.142]","(0.331,0.442]","(0.000389,0.000778]","(0.376,0.438]"
"6159",1315.201,11,1,141,"PIRU","P",NA,1025,"M","E",100,"H","BSLP",4,5,TRUE,TRUE,TRUE,TRUE,FALSE,15,264.4,15,2010,19.8,21.6,0.0366436224,0.169612093728,0.1368645894,0.0366436224,13.04,0.175,0.00051541875,-0.0883333333333334,"ALIVE","d",9.305,0.0307908216,1315,FALSE,"(15.8,58.7]","(10.7,21.1]","(0.0217,0.271]","(14.9,16]","(178,412]","[0,15.1]","(21.3,23.6]","(0.0356,0.0437]","(0.157,0.177]","(0.13,0.147]","[0,0.0398]","(0.15,0.2]","(0.000305,0.000523]","[-0.583,-0.0172]","(14.7,22]","(10.6,13.2]","(1e-05,0.0338]","(13.2,15.9]","(258,309]","[0,50.2]","(14.7,22]","(0.0338,0.0677]","(0.142,0.19]","(0.0947,0.142]","[0,0.0474]","(0.11,0.221]","(0.000389,0.000778]",NA
"6160",1316.201,11,1,142,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",2,5,FALSE,NA,NA,TRUE,TRUE,15,270.1,135.6,2010,5.8,21.6,0.0366436224,0.147569096598,0.1184964396,0.1093213968,5,0.25,0.000168861,0.216666666666667,"ALIVE","i",9.305,0.0026420856,1316,FALSE,"(3.93,5.8]","(4.4,5.8]","(0.00212,0.00353]","(14.9,16]","(178,412]","(103,137]","(21.3,23.6]","(0.0356,0.0437]","(0.141,0.157]","(0.111,0.13]","(0.099,0.12]","(0.2,0.283]","(0.000124,0.000193]","(0.187,0.501]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(258,309]","(100,151]","(14.7,22]","(0.0338,0.0677]","(0.142,0.19]","(0.0947,0.142]","(0.0949,0.142]","(0.221,0.331]","[0,0.000389]","(0.188,0.25]"
"6161",1318.201,11,1,145,"PIRU","P",NA,1025,"M","E",100,"H","BSLP",2,4,FALSE,NA,NA,TRUE,TRUE,15,349.3,221.4,2010,3,21.6,0.0366436224,0.160568856756,0.1282927338,0.15683110674,3.16,0.1,3.76992e-05,0.08,"ALIVE","o",9.305,0.00070686,1318,FALSE,"(2.3,3.93]","(2.8,4.4]","(0.000333,0.000908]","(14.9,16]","(178,412]","(137,402]","(21.3,23.6]","(0.0356,0.0437]","(0.157,0.177]","(0.111,0.13]","(0.141,0.162]","(0.0833,0.112]","(1.15e-05,3.84e-05]","(0.0545,0.0842]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(309,361]","(201,251]","(14.7,22]","(0.0338,0.0677]","(0.142,0.19]","(0.0947,0.142]","(0.142,0.19]","[0,0.11]","[0,0.000389]","(0.0626,0.125]"
"6162",1321.201,11,1,150,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",2,3,FALSE,NA,NA,TRUE,TRUE,13.6,307.3,157.5,2010,3.5,12.1,0.0114990414,0.125867991942,0.1028096454,0.120056785926,3.9,0.0833333333333333,3.927e-05,0.108333333333333,"ALIVE","o",9.305,0.000962115,1321,FALSE,"(2.3,3.93]","(2.8,4.4]","(0.000908,0.00212]","(12.5,13.6]","(178,412]","(137,402]","[0,14.4]","[0,0.0163]","(0.121,0.141]","(0.088,0.111]","(0.12,0.141]","(0.0545,0.0833]","(3.84e-05,7.42e-05]","(0.0842,0.125]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(258,309]","(151,201]","(7.34,14.7]","[0,0.0338]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","(0.0626,0.125]"
"6163",1322.201,11,1,152,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",2,3,FALSE,NA,NA,TRUE,TRUE,13.6,307.5,182.2,2010,3.4,12.1,0.0114990414,0.125922184542,0.1028096454,0.121018900926,3.68,0.075,3.475395e-05,0.106666666666667,"ALIVE","o",9.305,0.0009079224,1322,FALSE,"(2.3,3.93]","(2.8,4.4]","(0.000333,0.000908]","(12.5,13.6]","(178,412]","(137,402]","[0,14.4]","[0,0.0163]","(0.121,0.141]","(0.088,0.111]","(0.12,0.141]","(0.0545,0.0833]","(1.15e-05,3.84e-05]","(0.0842,0.125]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(258,309]","(151,201]","(7.34,14.7]","[0,0.0338]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","(0.0626,0.125]"
"6164",1323.201,11,1,154,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",2,3,FALSE,NA,NA,TRUE,TRUE,13.6,307.3,157.5,2010,4.7,12.1,0.0114990414,0.125095158342,0.1028096454,0.1081637172,4.41,0.075,5.006925e-05,0.150833333333333,"ALIVE","o",9.305,0.0017349486,1323,FALSE,"(3.93,5.8]","(4.4,5.8]","(0.000908,0.00212]","(12.5,13.6]","(178,412]","(137,402]","[0,14.4]","[0,0.0163]","(0.121,0.141]","(0.088,0.111]","(0.099,0.12]","(0.0545,0.0833]","(3.84e-05,7.42e-05]","(0.125,0.187]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(258,309]","(151,201]","(7.34,14.7]","[0,0.0338]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","(0.125,0.188]"
"6165",1325.201,11,1,158,"PIRU","P",NA,1025,"M","E",100,"H","BSLP",3,3,FALSE,NA,NA,TRUE,TRUE,13.6,270.6,162.9,2010,3.9,12.1,0.0114990414,0.1140039516,0.0915556488,0.1081393698,4.69,0.125,6.185025e-05,0.199166666666667,"ALIVE","i",9.305,0.0011945934,1325,FALSE,"(2.3,3.93]","(4.4,5.8]","(0.000908,0.00212]","(12.5,13.6]","(178,412]","(137,402]","[0,14.4]","[0,0.0163]","(0.102,0.121]","(0.088,0.111]","(0.099,0.12]","(0.112,0.15]","(3.84e-05,7.42e-05]","(0.187,0.501]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(258,309]","(151,201]","(7.34,14.7]","[0,0.0338]","(0.0949,0.142]","(0.0473,0.0947]","(0.0949,0.142]","(0.11,0.221]","[0,0.000389]","(0.188,0.25]"
"6166",1326.201,11,1,159,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",3,3,FALSE,NA,NA,TRUE,TRUE,13.6,270.3,131.3,2010,3.5,12.1,0.0114990414,0.11423643,0.0915556488,0.1113139566,3.7,0.0583333333333333,2.886345e-05,0.0916666666666667,"ALIVE","i",9.305,0.000962115,1326,FALSE,"(2.3,3.93]","(2.8,4.4]","(0.000908,0.00212]","(12.5,13.6]","(178,412]","(103,137]","[0,14.4]","[0,0.0163]","(0.102,0.121]","(0.088,0.111]","(0.099,0.12]","(0.0545,0.0833]","(1.15e-05,3.84e-05]","(0.0842,0.125]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(258,309]","(100,151]","(7.34,14.7]","[0,0.0338]","(0.0949,0.142]","(0.0473,0.0947]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","(0.0626,0.125]"
"6167",1333.201,11,1,189,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",5,3,FALSE,NA,NA,TRUE,TRUE,12,196.4,58.6,2010,5.5,22.1,0.0383597214,0.148630187706,0.132304557,0.12421101,6.07,0.15,0.0001083852,0.205833333333333,"ALIVE","o",9.305,0.002375835,1333,FALSE,"(3.93,5.8]","(5.8,7.6]","(0.00212,0.00353]","(11.3,12.5]","(178,412]","(49.8,65]","(21.3,23.6]","(0.0356,0.0437]","(0.141,0.157]","(0.13,0.147]","(0.12,0.141]","(0.112,0.15]","(7.42e-05,0.000124]","(0.187,0.501]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(10.6,13.2]","(155,206]","(50.2,100]","(22,29.4]","(0.0338,0.0677]","(0.142,0.19]","(0.0947,0.142]","(0.0949,0.142]","(0.11,0.221]","[0,0.000389]","(0.188,0.25]"
"6168",1334.201,11,1,190,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",5,4,FALSE,NA,NA,TRUE,TRUE,14.1,211.6,108.8,2010,3.8,19.8,0.0307908216,0.14470201746,0.1243107558,0.1373444688,3.97,0.075,3.946635e-05,0.105833333333333,"ALIVE","",9.305,0.0011341176,1334,FALSE,"(2.3,3.93]","(2.8,4.4]","(0.000908,0.00212]","(13.6,14.9]","(178,412]","(103,137]","(19.2,21.3]","(0.029,0.0356]","(0.141,0.157]","(0.111,0.13]","(0.12,0.141]","(0.0545,0.0833]","(3.84e-05,7.42e-05]","(0.0842,0.125]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(206,258]","(100,151]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.0947,0.142]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","(0.0626,0.125]"
"6169",1335.201,11,1,191,"ABBA","P",NA,1025,"M","E",100,"H","BSLP",5,4,FALSE,NA,NA,TRUE,TRUE,14.1,210.9,69.9,2010,6.5,19.8,0.0307908216,0.14251782006,0.1209924408,0.099164604,5.87,0.15,0.0001319472,0.205833333333333,"ALIVE","o",9.305,0.003318315,1335,FALSE,"(5.8,7.8]","(5.8,7.6]","(0.00212,0.00353]","(13.6,14.9]","(178,412]","(65,81.3]","(19.2,21.3]","(0.029,0.0356]","(0.141,0.157]","(0.111,0.13]","(0.099,0.12]","(0.112,0.15]","(0.000124,0.000193]","(0.187,0.501]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(13.2,15.9]","(206,258]","(50.2,100]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.0947,0.142]","(0.0949,0.142]","(0.11,0.221]","[0,0.000389]","(0.188,0.25]"
